scan_id,rel_path,abs_path,name,ext,size,mtime_ns,ctime_ns,inode,content_hash,hash_algo,scanned_at
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Product guides.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Product guides.md,Product guides.md,.md,527,1764319922000000000,1773842151536000000,16856,c0f37e9105417f39296312d50f386b2603afe7ebdd9bbaa922099ca989996911,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Product Tour Setup.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Product Tour Setup.md,Product Tour Setup.md,.md,576,1764319890000000000,1773842151963000000,16857,018db0b49eca1abd0242cf6919550a9f157cc9df53e2bf2e9f0daa494be612d9,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Product Tour.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Product Tour.md,Product Tour.md,.md,889,1764319890000000000,1773842152952000000,16858,cc358cda600ad9472e3e54b12934e09682ddb8939011dc71168d201abe1030e7,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Project 1 Partnership Return 8.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Project 1 Partnership Return 8.md,Project 1 Partnership Return 8.md,.md,445,1764319890000000000,1773842154158000000,16859,a2c3a5cf9ea330b989a0309f5f911699c209848f0c84c18e579dc813a9211584,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Project Completion.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Project Completion.md,Project Completion.md,.md,1097,1764319890000000000,1773842155152000000,16860,a3e880f12c309b76252de325c75aa893650374af570326d5783916208a61d9c5,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Project Consulting.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Project Consulting.md,Project Consulting.md,.md,1107,1764319920000000000,1773842175739000000,16861,778af50e948699a3186b0f0e08f669a1eace5b47ee81d4ea65db00f14c470a28,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Project Consulting_20251126_174924.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Project Consulting_20251126_174924.md,Project Consulting_20251126_174924.md,.md,831,1762695702000000000,1773842176742000000,16862,1184f70d4004d8bfc0d3b36c53ea8b0d4fed68d6d6b379b47bff916e2af74030,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Project Documentation.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Project Documentation.md,Project Documentation.md,.md,1105,1764319920000000000,1773842178145000000,16863,55074c2d48cccb4b29aac35d919378a521ec06540280727b2d6cac85db35e45f,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Project Management Certified Scrum Master.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Project Management Certified Scrum Master.md,Project Management Certified Scrum Master.md,.md,1212,1764319890000000000,1773842178547000000,16864,adebf214ed46ce15cf696a26905e1df1d2030860a2a89020b50398c2eb4d0170,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Project Management PMP.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Project Management PMP.md,Project Management PMP.md,.md,1072,1764319890000000000,1773842181344000000,16865,8f6d5dbc84c9358641ac3e2bb2ffadbcd3b5d1bc6c8f8a63ad9ff5facc9a2d2f,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Project Manager.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Project Manager.md,Project Manager.md,.md,2211,1764319890000000000,1773842181939000000,16866,268b2b6317caef0c562a9fe0099ffc428884c8c776f3205280c9a37e4b18d2b3,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Project Tags.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Project Tags.md,Project Tags.md,.md,1042,1764319890000000000,1773842185957000000,16867,bb2ee2692bd3816f2680cab85975d12389673300eb44705f6ad92135810faf53,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Project Template.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Project Template.md,Project Template.md,.md,1883,1764319890000000000,1773842186375000000,16868,ff9c10b14dfca4b651e0022ed8bdaf6e5029464aa7cc997d768afc1a94238d02,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Project Update.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Project Update.md,Project Update.md,.md,1096,1764319890000000000,1773842186974000000,16869,16fe6b947f0e21f70508cddba42f4206f2b19e48c43775aea13f9deb09ff5ab5,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Project.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Project.md,Project.md,.md,404,1764319890000000000,1773842187357000000,16870,65995a934ed4c80b58d1c89587f8d325047563f1475fde0497d4f478a57b0636,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,"30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Projecto Corp, Acciones Indy LLC.md","G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Projecto Corp, Acciones Indy LLC.md","Projecto Corp, Acciones Indy LLC.md",.md,1268,1764319894000000000,1773842187570000000,16871,0971536eaef64888def09e8b623ebef8b8c34ad10d3140bf04a3a30187fc7d25,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/project_documentation.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\project_documentation.md,project_documentation.md,.md,1126,1764319924000000000,1773842192141000000,16876,9eb499ff46f9c07f13d878d7dac3d3b15958df11fdc9af50a576ce843c0bb991,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Project_Notes.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Project_Notes.md,Project_Notes.md,.md,346,1764319922000000000,1773842192379000000,16877,036bf7803dfbad698bd59382810755feef41dd54c110197268769ebdea85b4c4,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Propose Hiring and Recruitment Procedures.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Propose Hiring and Recruitment Procedures.md,Propose Hiring and Recruitment Procedures.md,.md,2191,1764319922000000000,1773842192541000000,16878,d4dce57734ad76a53cd0bff914e8c8129851c91a3fa4e9d039d516df94b52031,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Public launch of iOS app 8.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Public launch of iOS app 8.md,Public launch of iOS app 8.md,.md,924,1764319890000000000,1773842192745000000,16879,d67c24763f7f701ef4d2e2059bb27b186ce0c4e2db6473095c32783beb74b8b8,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Publish Form.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Publish Form.md,Publish Form.md,.md,236,1762699564000000000,1773842195537000000,16880,f6122b6a7eb4a5ae00dcbc6c3e0845a4489880d8c66c66bc8308ac91bb6bbd22,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Python Development Workflow for Humans — pipenv 20.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Python Development Workflow for Humans — pipenv 20.md,Python Development Workflow for Humans — pipenv 20.md,.md,1895,1764319890000000000,1773842196133000000,16881,a97a2fa442db84543c73f7c54de59386160b029011182d0178200a4f17134b92,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/QiAlly Call Ecosystem & Gina Voice Architecture.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\QiAlly Call Ecosystem & Gina Voice Architecture.md,QiAlly Call Ecosystem & Gina Voice Architecture.md,.md,6288,1764039612000000000,1773842196551000000,16882,b30449d4231af8ad1f61a29f4660dde4cbdeda068336876a5ad55a44f0502da7,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/QiEOS_Protocol_v3.0.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\QiEOS_Protocol_v3.0.md,QiEOS_Protocol_v3.0.md,.md,12285,1763680148000000000,1773842196944000000,16883,f74f1accf4c1dda8b1a7b627bd24eec7f7caf00d450d283243308bdd9cbaaf08,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/QiEOS_Protocol_v3.0_20251126_181950.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\QiEOS_Protocol_v3.0_20251126_181950.md,QiEOS_Protocol_v3.0_20251126_181950.md,.md,12192,1763357414000000000,1773842231732000000,16884,2f09fdb53f2fd2fd13999380391dc830b659f738cc2051a1e8c6f879b62178ff,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/quartz.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\quartz.md,quartz.md,.md,452,1764319894000000000,1773842237143000000,16885,e98bc76cf04deb0cbd67be96543bfcd508018fd85c0a5f65a5adb18a7b016c36,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Rays Construction LLC.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Rays Construction LLC.md,Rays Construction LLC.md,.md,1298,1764319894000000000,1773842237737000000,16886,c78ba9409d8b2eb1f93ed2970897d3f792a2475d58aaf63cc5b7f701cba4fe79,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/README md.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\README md.md,README md.md,.md,385,1764319894000000000,1773842237941000000,16887,65c56832c983bda34e5e86f917693d1ca241af34ef3db66576b5f1f764be92a9,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/README.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\README.md,README.md,.md,1327,1762695228000000000,1773842238542000000,16888,35833eaa3dc35ed61a2baecbb04b3bd1df5bd1eb2adfed1509073cf3ab50431a,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Registered Agent Services.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Registered Agent Services.md,Registered Agent Services.md,.md,1590,1764319920000000000,1773842239145000000,16889,8b47609ae742d5e0091cc3018759333140123575939cd26a1fc58ca68d3e0cce,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/requirements.txt,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\requirements.txt,requirements.txt,.txt,191,1764212264000000000,1773842241947000000,16890,07d4eea9d1d4ac5af0ea78a865fa4b392fe54b646bf6181d4cb7465d380fef0c,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Research & Development Skills.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Research & Development Skills.md,Research & Development Skills.md,.md,1430,1764319890000000000,1773842262733000000,16891,45cd1917540e333d2eeb0bf96c0672d333c205bb2e251b37f1e645e11bd8d98e,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Resource Center Weekly Meeting Agenda.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Resource Center Weekly Meeting Agenda.md,Resource Center Weekly Meeting Agenda.md,.md,1641,1764319890000000000,1773842264146000000,16892,ade888201c093e277b1af4e57e4b8388e69edfdbd04dc2776eb8ebadd38e7d9f,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Revamp new hire onboarding 8.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Revamp new hire onboarding 8.md,Revamp new hire onboarding 8.md,.md,874,1764319890000000000,1773842272347000000,16893,799993afbef6dc32c45f1702995085d840486c2f11637f49d143f44f61c89155,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Revised Payment Plan and Milestones 33.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Revised Payment Plan and Milestones 33.md,Revised Payment Plan and Milestones 33.md,.md,2993,1764319888000000000,1773842275341000000,16894,a691c8fd491dd181dde71e7e672c9e490e6ff2951511544c35b6e8e15d6f4782,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Rolando Jose Zeledon Baca LLC.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Rolando Jose Zeledon Baca LLC.md,Rolando Jose Zeledon Baca LLC.md,.md,1288,1764319922000000000,1773842278766000000,16895,aeea61bc08035048918c1fded43ef22579e7acb6016f047fe50afb5d7a216753,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Rolando Jose Zeledon Baca LLC_1.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Rolando Jose Zeledon Baca LLC_1.md,Rolando Jose Zeledon Baca LLC_1.md,.md,1295,1764319922000000000,1773842278897000000,16896,36cb82a89d2b26723090835045cd4cc00cceee557671ef76d3b756cfe1c17fa7,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,"30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Rosa Latina - CARRILLO LOPEZ, MIGUEL A.md","G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Rosa Latina - CARRILLO LOPEZ, MIGUEL A.md","Rosa Latina - CARRILLO LOPEZ, MIGUEL A.md",.md,1444,1764319894000000000,1773842279142000000,16897,599e14ad71201cbce57b4b4568c3101948122b704cce897b1be7f0c0ee6ab289,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Sample Project.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Sample Project.md,Sample Project.md,.md,1894,1764319890000000000,1773842279338000000,16898,5bb7c77842c883566f3c95486d0022d2bad2c7ffc015c4d1959e4e67451371b0,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Scoop Force LLC.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Scoop Force LLC.md,Scoop Force LLC.md,.md,1342,1764319894000000000,1773842279537000000,16899,3f15912de48226b2ddea558073c2386dc83085abecdeb2c63e3917fc0731cb59,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/scope_of_work.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\scope_of_work.md,scope_of_work.md,.md,3668,1764319906000000000,1773842279737000000,16900,842568ea01c67c26418d91db64dc521291436edb9e6508ba471b4a603520c4a2,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Senior Level.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Senior Level.md,Senior Level.md,.md,348,1764319890000000000,1773842280142000000,16901,a4a429ebd029f902ab2e1616046e4688324407e85179a442b6391daaa60a3103,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Session_Summary_2025-11-23_conversation_report.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Session_Summary_2025-11-23_conversation_report.md,Session_Summary_2025-11-23_conversation_report.md,.md,1288,1764319894000000000,1773842287948000000,16902,474bec9d123497603184d7983525cb3720ab2232a999ad6ba655efa2d22ae8b1,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Session_Summary_2025-11-25_04-44_client_kb_astro_scaffold_and_project_documentation.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Session_Summary_2025-11-25_04-44_client_kb_astro_scaffold_and_project_documentation.md,Session_Summary_2025-11-25_04-44_client_kb_astro_scaffold_and_project_documentation.md,.md,2159,1764319922000000000,1773842288133000000,16903,d6a4be4da3538eb0b6163a9f3096b7f3f17c2d1eac19bee98323a4176f14e340,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Set Session for Client Training and Awareness for 33.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Set Session for Client Training and Awareness for 33.md,Set Session for Client Training and Awareness for 33.md,.md,384,1764319922000000000,1773842288336000000,16904,69e1b4232876c9dcec806d063e51467b1d6fdb8eb71deabaaa4219fb62669292,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Shut Down and Displacement.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Shut Down and Displacement.md,Shut Down and Displacement.md,.md,2294,1764319888000000000,1773842288930000000,16905,f73199f6d4d3f7cb6a7d0c7e2c6458a75024092196c0d36eea6a6f681251033f,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/sites.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\sites.md,sites.md,.md,571,1764319894000000000,1773842290732000000,16906,5e03271f0038b8af654fa8321bb34b06d7de453586bce7ba2e3b96f7d828ac52,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Solis Cleaning LLC.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Solis Cleaning LLC.md,Solis Cleaning LLC.md,.md,1199,1764319894000000000,1773842291142000000,16907,fd3800dc8cfda6a02df92ce8b535f68da9b5488cca1688053e8c6b98c0db7963,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Solis Cleaning Management LLC.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Solis Cleaning Management LLC.md,Solis Cleaning Management LLC.md,.md,1403,1764319894000000000,1773842293130000000,16908,d4e209096aa438d84279067e7f90164c48f6a2be4b8ba72905764586a976f45b,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/SPAWN_CLIENT_OS_GUIDE.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\SPAWN_CLIENT_OS_GUIDE.md,SPAWN_CLIENT_OS_GUIDE.md,.md,5109,1764319922000000000,1773842304550000000,16909,043ae1eae8c9b63245be88f98c898fb49479d696030ca467632e2e61966b8db3,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/SRV1.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\SRV1.md,SRV1.md,.md,1429,1764319920000000000,1773842304739000000,16910,8a69c1cf5262a1770eab76317f3eaf758e935856587918ffabc1e7f87b1a694e,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/SRVGROUP CO.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\SRVGROUP CO.md,SRVGROUP CO.md,.md,1764,1764319920000000000,1773842305334000000,16911,316e28d9b33cae3465a972879014bdcc4a72a1fa9c0eef4589c4a5be8f66267d,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/SRVGroup co_2.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\SRVGroup co_2.md,SRVGroup co_2.md,.md,1440,1764319920000000000,1773842305945000000,16912,82d301b1e6c9c708fd07445299e5e699a10e0663b0a89910b1f68ef67a4639c7,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/SRVGROUP CO_3.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\SRVGROUP CO_3.md,SRVGROUP CO_3.md,.md,1769,1764319920000000000,1773842314341000000,16913,1c0e7385a0ae6115e91c85a1c5e92a0a3568a91e7775181cd51eb35dc38dd5e3,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Srvgroup.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Srvgroup.md,Srvgroup.md,.md,1697,1764319920000000000,1773842315939000000,16914,491f207b6811805581f8335535c962561a7c02840099dbeb4e81c14ddae5ecdf,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Standard Operating Procedure (SOP) for Client Canc.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Standard Operating Procedure (SOP) for Client Canc.md,Standard Operating Procedure (SOP) for Client Canc.md,.md,4256,1764319922000000000,1773842316737000000,16915,8579cf051e6aa7a55cd1d2cafe90e31174a19c82c3377fdf352baf04064ef817,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Statement of Financial Impact — Zaitullah Jan.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Statement of Financial Impact — Zaitullah Jan.md,Statement of Financial Impact — Zaitullah Jan.md,.md,4472,1763660718000000000,1773842318342000000,16916,846a5b6f4e79659ceb12574e47adeb2634cec8e64868ec0cc4560c7105381bad,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Student Return (STU).md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Student Return (STU).md,Student Return (STU).md,.md,868,1762695752000000000,1773842318735000000,16917,5ffe1480f0cd3f20139814ea6c5aed89a4feaf2e633b524b885a7210078491c6,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Sun-Ray Foundation LLC.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Sun-Ray Foundation LLC.md,Sun-Ray Foundation LLC.md,.md,1331,1764319894000000000,1773842318951000000,16918,28333426543e532ca446c0e256e3f8771059084703ec927c4ae03a181f814648,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Surveyor.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Surveyor.md,Surveyor.md,.md,1076,1764319890000000000,1773842319740000000,16919,e8919a1feceb1467ec9569201e2967f541dd9417b0a889d4f10dda5c59931f63,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/system.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\system.md,system.md,.md,591,1764319888000000000,1773842320555000000,16920,07ef3669cda3f844bc49008bc4a72c89d6a58a373d13d5339f6e753cf072f45f,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/system_map.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\system_map.md,system_map.md,.md,1074,1764431618000000000,1773842321935000000,16921,35e43a7ed286eb5e5701f65cbe0a5a388919be350866d9096412bfd0fa5e62f3,blake3,2026-05-18T17:36:00+00:00
SCAN-20260518-123600,30_pending_review/from_10_flow_10_workbench/creastive/IDEAS/Tax Service A Individual Return.md,G:\My Drive\QiNexus\00_inbox\30_pending_review\from_10_flow_10_workbench\creastive\IDEAS\Tax Service A Individual Return.md,Tax Service A Individual Return.md,.md,1664,1764319922000000000,1773842331357000000,16922,86074eb54296e26e1c1b6752636ffd462c4499f515488843c879605b7b508ba6,blake3,2026-05-18T17:36:00+00:00
